499240.776699, -49
500240.776699, -21
501240.776699, 0
502015.533981, -31
503015.533981, -25
504015.533981, -25
505011.650485, -48
506007.766990, -15
507003.883495, -3
508000.000000, -50
509027.184466, -51
510019.417476, -42
511015.533981, -34
512011.650485, -10
513007.766990, -48
514034.951456, -56
515027.184466, -33
516019.417476, -44
517015.533981, -31
518038.834951, -1
519034.951456, -13
520027.184466, -4
521019.417476, -29
522046.601942, -73
523038.834951, -37
524031.067961, -46
525023.300971, -66
526046.601942, -10
527038.834951, -5
528031.067961, -33
529050.485437, -26
530042.718447, -42
531034.951456, -42
532058.252427, 7
533054.368932, -31
534050.485437, -32
535046.601942, -29
536046.601942, -45
537038.834951, -12
538062.135922, -12
539054.368932, -49
540054.368932, -19
541050.485437, -4
542046.601942, -60
543073.786408, -35
544069.902913, -32
545066.019417, -51
546062.135922, -12
547066.019417, -22
548058.252427, -39
549081.553398, -14
550073.786408, -51
551066.019417, -40
552066.019417, -24
553062.135922, -71
554085.436893, -35
555081.553398, -3
556073.786408, -37
557093.203883, -13
558093.203883, -10
559089.320388, -38
560089.320388, -15
561085.436893, -30
562081.553398, -73
563077.669903, -49
564100.970874, -52
565097.087379, -34
566093.203883, -26
567093.203883, -35
568093.203883, -32
569093.203883, -4
570089.320388, -37
571089.320388, -36
572112.621359, -37
573104.854369, -84
574100.970874, -42
575100.970874, -23
576097.087379, -33
577093.203883, -17
578120.388350, -24
579116.504854, -50
580112.621359, -21
581112.621359, -14
582108.737864, -3
583104.854369, 6
584128.155340, -45
585120.388350, -46
586120.388350, -4
587116.504854, -41
588112.621359, -49
589112.621359, -22
590135.922330, -55
591128.155340, -34
592120.388350, -6
593120.388350, -40
594116.504854, -16
595139.805825, -35
596132.038835, -61
597128.155340, -31
598124.271845, -34
599151.456311, -51
600151.456311, -14
601143.689320, -26
602135.922330, -40
603128.155340, 5
604155.339806, -17
605147.572816, -22
606139.805825, -6
607139.805825, -52
608135.922330, -25
609159.223301, -25
610151.456311, -58
611147.572816, -32
612166.990291, -30
613166.990291, -54
614163.106796, -23
615159.223301, 4
616151.456311, -16
617170.873786, 4
618166.990291, -27
619166.990291, -34
620166.990291, -9
621166.990291, -46
622163.106796, -56
623182.524272, -35
624178.640777, -49
625174.757282, -40
626170.873786, -1
627170.873786, -9
628163.106796, -1
629186.407767, -16
630182.524272, -60
631182.524272, -38
632178.640777, -27
633178.640777, -33
634170.873786, -7
635190.291262, -20
636190.291262, -39
637190.291262, -19
638190.291262, -59
639186.407767, -49
640186.407767, -13
641182.524272, -52
642186.407767, -43
643182.524272, -17
645209.708738, -50
646205.825243, -53
647201.941748, -32
648198.058252, -42
648194.174757, -18
649194.174757, -9
650194.174757, -22
652217.475728, -1
653213.592233, -33
654209.708738, -62
655205.825243, -31
656201.941748, -18
657201.941748, -21
658225.242718, -6
659225.242718, -41
660221.359223, -55
661217.475728, -29
662213.592233, -35
663209.708738, -32
664236.893204, -46
665229.126214, -54
666221.359223, -24
667221.359223, -16
668217.475728, -47
669240.776699, -20
670233.009709, -26
671233.009709, -16
672236.893204, 0
673229.126214, -45
674003.883495, -50
675003.883495, 3
676244.660194, -16
677236.893204, -42
678233.009709, -19
679000.000000, -37
680003.883495, -21
681240.776699, -16
682233.009709, -45
683007.766990, -30
684003.883495, -3
685003.883495, -34
686000.000000, -35
687003.883495, -31
688011.650485, -36
689007.766990, -26
690007.766990, -37
691000.000000, -46
692003.883495, -29
693015.533981, -41
694011.650485, -24
695007.766990, -14
696007.766990, -39
697000.000000, -38
698019.417476, -34
699015.533981, -47
700015.533981, -17
701007.766990, -7
702027.184466, -41
703027.184466, -16
704019.417476, -35
705011.650485, -45
706031.067961, 13
707031.067961, -9
708027.184466, -41
709027.184466, -15
710027.184466, -45
711019.417476, -35
712038.834951, -1
713034.951456, -27
714031.067961, -49
715031.067961, -46
716027.184466, -80
717027.184466, -44
718046.601942, -3
719042.718447, -37
720042.718447, -19
721042.718447, -33
722034.951456, -45
723054.368932, -26
724054.368932, -45
725046.601942, -52
726038.834951, -19
727062.135922, -43
728054.368932, -56
729046.601942, -20
730066.019417, -40
731069.902913, -42
732066.019417, -14
733066.019417, -48
734058.252427, -44
735050.485437, -36
736069.902913, -38
737069.902913, -19
738069.902913, -29
739066.019417, -52
740058.252427, -9
741081.553398, -17
742073.786408, -33
743066.019417, -19
744085.436893, -28
745089.320388, -35
746081.553398, -29
747077.669903, -63
748069.902913, -51
749069.902913, -12
750069.902913, -18
751089.320388, -9
752089.320388, 1
753081.553398, -27
754100.970874, -6
755100.970874, -7
756100.970874, -50
757097.087379, -13
758097.087379, -24
759097.087379, -54
760097.087379, -48
761093.203883, -34
762093.203883, -58
763093.203883, -20
764089.320388, -29
765116.504854, -21
766108.737864, -35
767100.970874, -57
768093.203883, -46
769116.504854, -58
770108.737864, -50
771100.970874, -14
772120.388350, 0
773120.388350, -52
774120.388350, -50
775116.504854, -25
776112.621359, -36
777112.621359, -45
778112.621359, -78
779112.621359, -64
780135.922330, -31
781128.155340, -38
782124.271845, -47
783124.271845, -32
784124.271845, -32
785124.271845, -35
786147.572816, -12
787143.689320, -44
788135.922330, -49
789132.038835, -32
790124.271845, -12
791151.456311, -1
792147.572816, 7
793143.689320, -22
794143.689320, -14
795135.922330, -36
796155.339806, -49
797155.339806, -15
798155.339806, -32
799151.456311, -58
800147.572816, -32
801143.689320, -39
802143.689320, -22
803163.106796, -12
804163.106796, -34
805155.339806, -21
806147.572816, -9
807166.990291, -42
808166.990291, -61
809163.106796, -53
810163.106796, -44
811155.339806, -24
812174.757282, -32
813170.873786, -11
814166.990291, 13
815163.106796, -19
816163.106796, -28
817182.524272, -1
818182.524272, 3
819178.640777, -26
820170.873786, -44
821194.174757, -50
822190.291262, -39
823186.407767, -33
824182.524272, -35
825174.757282, -23
826194.174757, -31
827190.291262, -35
828190.291262, -27
829182.524272, -39
830201.941748, -39
831198.058252, -8
832198.058252, -24
833190.291262, -3
834182.524272, -10
835201.941748, -53
836201.941748, -45
837198.058252, -25
838190.291262, -17
839213.592233, -3
840209.708738, -19
841205.825243, -46
842201.941748, -39
843198.058252, -25
844198.058252, -46
845217.475728, -29
846217.475728, -54
847209.708738, -61
848201.941748, -19
849221.359223, -2
850221.359223, -19
851217.475728, -18
852217.475728, -18
853236.893204, -8
854233.009709, -22
855229.126214, -51
856229.126214, -36
857221.359223, -23
858217.475728, -28
859240.776699, -35
860233.009709, -42
861233.009709, -22
862229.126214, -44
863225.242718, -39
864000.000000, -31
865244.660194, -51
866240.776699, -63
867240.776699, -29
868236.893204, -6
869233.009709, -13
870007.766990, -36
871000.000000, -54
872244.660194, -40
873240.776699, -12
874236.893204, -33
875015.533981, -46
876007.766990, -46
877000.000000, -44
878019.417476, -60
879015.533981, -46
880011.650485, -18
881007.766990, -4
882007.766990, -26
883003.883495, -63
884027.184466, -35
885023.300971, -11
886019.417476, -29
887015.533981, -42
888011.650485, -52
889007.766990, -41
890034.951456, -30
891027.184466, -36
892023.300971, -31
893019.417476, -20
894042.718447, -41
895034.951456, -28
896027.184466, 7
897023.300971, -14
898046.601942, -36
899042.718447, -40
900038.834951, -48
901034.951456, -26
902031.067961, -11
903031.067961, -42
904054.368932, -40
905046.601942, -43
906038.834951, -60
907062.135922, -55
908054.368932, -43
909054.368932, -23
910050.485437, -11
911046.601942, -8
912042.718447, -16
913066.019417, -21
914062.135922, -39
915054.368932, -37
916046.601942, -13
917066.019417, -26
918062.135922, -37
919058.252427, -30
920058.252427, -46
921054.368932, -31
922077.669903, -25
923069.902913, -21
924062.135922, -29
925081.553398, -54
926077.669903, -66
927077.669903, -35
928073.786408, -20
929069.902913, -42
930066.019417, -54
931093.203883, -44
932085.436893, -45
933077.669903, -31
934073.786408, -20
935073.786408, -51
936097.087379, -24
937089.320388, -54
938081.553398, -50
939100.970874, -14
940100.970874, 4
941097.087379, -20
942093.203883, -12
943089.320388, -22
944085.436893, -35
945108.737864, -53
946104.854369, -50
947104.854369, -39
948100.970874, -19
949097.087379, -41
950093.203883, -11
951116.504854, 5
952112.621359, -15
953104.854369, -23
954100.970874, -44
955100.970874, -40
956124.271845, -37
957116.504854, -24
958108.737864, -42
959128.155340, -21
960124.271845, -25
961120.388350, -32
962120.388350, -53
963116.504854, -60
964112.621359, -15
965135.922330, -3
966128.155340, -28
967124.271845, -56
968120.388350, -54
969116.504854, -38
970143.689320, -19
971135.922330, -4
972128.155340, -10
973147.572816, -10
974143.689320, -14
975143.689320, -21
976139.805825, -23
977135.922330, -27
978132.038835, -32
979155.339806, -39
980151.456311, -59
981143.689320, -52
982163.106796, -38
983159.223301, -29
984155.339806, -35
985151.456311, -32
986151.456311, -5
987147.572816, 11
988143.689320, -30
989166.990291, -40
990159.223301, -10
991151.456311, -1
992174.757282, -1
993170.873786, -37
994166.990291, -59
995163.106796, -47
996159.223301, -24
997159.223301, -38
998182.524272, -26
999170.873786, -36
1000174.757282, -42
1001174.757282, -33
1002174.757282, -37
1003174.757282, -20
1004178.640777, -32
1005170.873786, -52
1006170.873786, -31
1007170.873786, -4
1008170.873786, -44
1009174.757282, -58
1010174.757282, -66
1011178.640777, -48
1012178.640777, -8
1013198.058252, 4
1014198.058252, -51
1015194.174757, -56
1016190.291262, -51
1017182.524272, -45
1018205.825243, -22
1019201.941748, -46
1020194.174757, -43
1021194.174757, -5
1022190.291262, -28
1023209.708738, -35
1024201.941748, -30
1025201.941748, -31
1026198.058252, -44
1027221.359223, -57
1028221.359223, -47
1029217.475728, -3
1030213.592233, -23
1031209.708738, -49
1032209.708738, -26
1033205.825243, -29
1034229.126214, -26
1035221.359223, -18
1036221.359223, -69
1037217.475728, -73
1038213.592233, -44
1039240.776699, -45
1040233.009709, -21
1041229.126214, -26
1042229.126214, -42
1043225.242718, -17
1044221.359223, -21
1045244.660194, -63
1046236.893204, -28
1047233.009709, -26
1048229.126214, -41
1049225.242718, -15
1050003.883495, -22
1051244.660194, -31
1052236.893204, -14
1053007.766990, -20
1054003.883495, -46
1055003.883495, -35
1056000.000000, -33
1057244.660194, -39
1058240.776699, -15
1059015.533981, -44
1060007.766990, -65
1061003.883495, -39
1062244.660194, -34
1063015.533981, -20
1064011.650485, -23
1065007.766990, -52
1066003.883495, -46
1067003.883495, -40
1068027.184466, -67
1069019.417476, -28
1070011.650485, -12
1071031.067961, -45
1072031.067961, -37
1073027.184466, -31
1074023.300971, -52
1075019.417476, -53
1076015.533981, -67
1077015.533981, -57
1078034.951456, -33
1079031.067961, -27
1080031.067961, -11
1081027.184466, -16
1082023.300971, -58
1083046.601942, -70
1084046.601942, -30
1085042.718447, -39
1086042.718447, -20
1087042.718447, -26
1088038.834951, -71
1089034.951456, -56
1090058.252427, -17
1091054.368932, -29
1092042.718447, -14
1093038.834951, -38
1094062.135922, -50
1095062.135922, -10
1096058.252427, -30
1097054.368932, -49
1098054.368932, -22
1099050.485437, -41
1100046.601942, -35
1101069.902913, -24
1102062.135922, -49
1103062.135922, -48
1104058.252427, -7
1105054.368932, -39
1106081.553398, -22
1107073.786408, -18
1108073.786408, -42
1109069.902913, -26
1110066.019417, -45
1111062.135922, -62
1112089.320388, -18
1113085.436893, -45
1114085.436893, -30
1115085.436893, -16
1116089.320388, -52
1117089.320388, -38
1118089.320388, -5
1119093.203883, -63
1120093.203883, -73
1121093.203883, -30
1122093.203883, -48
1123093.203883, -36
1124093.203883, -46
1125093.203883, -90
1126089.320388, -51
1127093.203883, -46
1128093.203883, -53
1129089.320388, -12
1130093.203883, -40
1131093.203883, -78
1132093.203883, -46
1133093.203883, -43
1134116.504854, -25
1135116.504854, 2
1136112.621359, -30
1137108.737864, -53
1138104.854369, -36
1139100.970874, -28
1140100.970874, -17
1141128.155340, 0
1142120.388350, 2
1143112.621359, -33
1144112.621359, -28
1145108.737864, -22
1146132.038835, -29
1147132.038835, -35
1148128.155340, -57
1149128.155340, -70
1150128.155340, -52
1151124.271845, -39
1152120.388350, -56
1153120.388350, -34
1154147.572816, -27
1155139.805825, -29
1156132.038835, -31
1157132.038835, -58
1158128.155340, -50
1159151.456311, -33
1160151.456311, -69
1161147.572816, -37
1162143.689320, -24
1163139.805825, -40
1164135.922330, -11
1165135.922330, -10
1166139.805825, -61
1167139.805825, -60
1168139.805825, -51
1169163.106796, -50
1170163.106796, -5
1171159.223301, -36
1172155.339806, -80
1173151.456311, -34
1174147.572816, -61
1175174.757282, -63
1176166.990291, -31
1177159.223301, -47
1178159.223301, -44
1179155.339806, -25
1180178.640777, -75
1181170.873786, -50
1182163.106796, -34
1183182.524272, -58
1184182.524272, -18
1185178.640777, -49
1186174.757282, -77
1187170.873786, -24
1188166.990291, -35
1189194.174757, -76
1190186.407767, -25
1191182.524272, -48
1192182.524272, -63
1193178.640777, -24
1194174.757282, -69
1195198.058252, -75
1196194.174757, -39
1197186.407767, -82
1198205.825243, -53
1199201.941748, -19
1200198.058252, -50
1201194.174757, 0
1202194.174757, -11
1203190.291262, -59
1204213.592233, -25
1205205.825243, -54
1206198.058252, -88
1207190.291262, -26
1208209.708738, -54
1209209.708738, -58
1210205.825243, -18
1211201.941748, -58
1212198.058252, -45
1213221.359223, -4
1214217.475728, -42
1215209.708738, -50
1216229.126214, -38
1217225.242718, -51
1218221.359223, -15
1219217.475728, -22
1220217.475728, -57
1221213.592233, -14
1222236.893204, -47
1223229.126214, -82
1224225.242718, -5
1225213.592233, -31
1226236.893204, -45
1227233.009709, -4
1228229.126214, -58
1229229.126214, -68
1230225.242718, -17
1231225.242718, -36
1232000.000000, -42
1233240.776699, -30
1234233.009709, -80
1235003.883495, -31
1236000.000000, -21
1237000.000000, -68
1238244.660194, -58
1239240.776699, -52
1240240.776699, -62
1241240.776699, 12
1242240.776699, -37
1243236.893204, -66
1244240.776699, -31
1245019.417476, -61
1246015.533981, -40
1247015.533981, -11
1248011.650485, -84
1249007.766990, -71
1250003.883495, -44
1251000.000000, -70
1252027.184466, -7
1253019.417476, 2
1254015.533981, -60
1255015.533981, -32
1256011.650485, -57
1257034.951456, -64
1258027.184466, -1
1259023.300971, -15
1260019.417476, -17
1261015.533981, -10
1262038.834951, -76
1263038.834951, -78
1264038.834951, -25
1265034.951456, -41
1266031.067961, -16
1267027.184466, -21
1268050.485437, -48
1269046.601942, -20
1270034.951456, -46
1271031.067961, -55
1272050.485437, 6
1273046.601942, -33
1274046.601942, -89
1275046.601942, -11
1276042.718447, -38
1277038.834951, -72
1278062.135922, -20
1279054.368932, -40
1280046.601942, -43
1281066.019417, -24
1282066.019417, -50
1283062.135922, -23
1284058.252427, -14
1285054.368932, -55
1286050.485437, -16
1287077.669903, -23
1288077.669903, -56
1289073.786408, -27
1290069.902913, -43
1291066.019417, -58
1292062.135922, -23
1293062.135922, -44
1294085.436893, -28
1295077.669903, 21
1296077.669903, -38
1297073.786408, -59
1298069.902913, -44
1299066.019417, -45
1300089.320388, -13
1301081.553398, -16
1302077.669903, -62
1303073.786408, -18
1304100.970874, -21
1305093.203883, -64
1306081.553398, -29
1307085.436893, -57
1308081.553398, -85
1309104.854369, -34
1310097.087379, -41
1311089.320388, -51
1312108.737864, -30
1313108.737864, -68
1314104.854369, -61
1315100.970874, -38
1316097.087379, -76
1317093.203883, -11
1318093.203883, -15
1319120.388350, -55
1320112.621359, -24
1321112.621359, -45
1322108.737864, -74
1323104.854369, -22
1324100.970874, -31
1325128.155340, -62
1326120.388350, -39
1327112.621359, -63
1328112.621359, -48
1329108.737864, -38
1330132.038835, -80
1331124.271845, -43
1332116.504854, -18
1333135.922330, -43
1334135.922330, -29
1335132.038835, -8
1336128.155340, -39
1337124.271845, -10
1338120.388350, -56
1339147.572816, -103
1340139.805825, -61
1341139.805825, -60
1342135.922330, -63
1343132.038835, -45
1344128.155340, -79
1345151.456311, -62
1346147.572816, -24
1347139.805825, -79
1348159.223301, -52
1349155.339806, -20
1350151.456311, -69
1351147.572816, -43
1352147.572816, -34
1353147.572816, -74
1354143.689320, -35
1355166.990291, -37
1356166.990291, -99
1357166.990291, -57
1358163.106796, -40
1359163.106796, -68
1360159.223301, -44
1361155.339806, -54
1362151.456311, -48
1363178.640777, -35
1364170.873786, -71
1365163.106796, -49
1366182.524272, 0
1367178.640777, -49
1368174.757282, -37
1369170.873786, -27
1370170.873786, -70
1371166.990291, -33
1372166.990291, -49
1373190.291262, -78
1374190.291262, -28
1375190.291262, -32
1376190.291262, -49
1377190.291262, -21
1378186.407767, -66
1379186.407767, -68
1380186.407767, -35
1381186.407767, -71
1382182.524272, -75
1384205.825243, -43
1385201.941748, -81
1386198.058252, -59
1386194.174757, -19
1387190.291262, -77
1388194.174757, -56
1389190.291262, -21
1390190.291262, -64
1392213.592233, -63
1393213.592233, -41
1394209.708738, -65
1395209.708738, -24
1396205.825243, -24
1397201.941748, -54
1398198.058252, -45
1399221.359223, -40
1400217.475728, -33
1401213.592233, -10
1402213.592233, -38
1403209.708738, -67
1404233.009709, -22
1405225.242718, -24
1406225.242718, -40
1407221.359223, -39
1408213.592233, -52
1409233.009709, -54
1410229.126214, -47
1411225.242718, -62
1412221.359223, -45
1413240.776699, -56
1414236.893204, -68
1415233.009709, -67
1416229.126214, -67
1417003.883495, -62
1418244.660194, -34
1419244.660194, -42
1420240.776699, -56
1421229.126214, -41
1422003.883495, -38
1423003.883495, -50
1424244.660194, -48
1425240.776699, -68
1426236.893204, -54
1427007.766990, -31
1428007.766990, -15
1429000.000000, -27
1430003.883495, -45
1431011.650485, -61
1432011.650485, -60
1433007.766990, -28
1434003.883495, -38
1435000.000000, -36
1436000.000000, -36
1437019.417476, -44
1438015.533981, -40
1439015.533981, -35
1440011.650485, -56
1441007.766990, -86
1442003.883495, -44
1443027.184466, 13
1444023.300971, -2
1445015.533981, -47
1446011.650485, -80
1447007.766990, -73
1448034.951456, -71
1449034.951456, -52
1450027.184466, -38
1451019.417476, -11
1452038.834951, -8
1453038.834951, -52
1454034.951456, -60
1455031.067961, -58
1456027.184466, -49
1457027.184466, -23
1458046.601942, -42
1459042.718447, -46
1460038.834951, -35
1461038.834951, -29
1462034.951456, -36
1463031.067961, -44
1464054.368932, -54
1465046.601942, -64
1466042.718447, -39
1467038.834951, -57
1468062.135922, -50
1469058.252427, -11
1470050.485437, -34
1471050.485437, -53
1472046.601942, -29
1473069.902913, -44
1474062.135922, -59
1475054.368932, -37
1476073.786408, -43
1477073.786408, -24
1478069.902913, -34
1479066.019417, -70
1480058.252427, -40
1481077.669903, -14
1482073.786408, -36
1483069.902913, -22
1484066.019417, -25
1485066.019417, -61
1486062.135922, -49
1487081.553398, -52
1488081.553398, -71
1489073.786408, -41
1490093.203883, -48
1491089.320388, -51
1492081.553398, -41
1493073.786408, -49
1494093.203883, -51
1495089.320388, -42
1496081.553398, -79
1497100.970874, -55
1498097.087379, -30
1499089.320388, -54
1500081.553398, -40
1501100.970874, -55
1502097.087379, -62
1503089.320388, -38
1504108.737864, -44
1505104.854369, -22
1506097.087379, -4
1507089.320388, -46
1508108.737864, -54
1509104.854369, -39
1510097.087379, -85
1511116.504854, -56
1512116.504854, -50
1513108.737864, -95
1514108.737864, -66
1515108.737864, -45
1516128.155340, -44
1517124.271845, -38
1518120.388350, -32
1519116.504854, -48
1520116.504854, -51
1521108.737864, -59
1522135.922330, -84
1523128.155340, -57
1524124.271845, -56
1525120.388350, -50
1526116.504854, -44
1527139.805825, -70
1528135.922330, -71
1529135.922330, -65
1530128.155340, -72
1531151.456311, -53
1532143.689320, -41
1533143.689320, -55
1534135.922330, -28
1535128.155340, -23
1536151.456311, -62
1537147.572816, -60
1538143.689320, -74
1539139.805825, -71
1540135.922330, -62
1541163.106796, -54
1542163.106796, -46
1543155.339806, -51
1544147.572816, -47
1545166.990291, -38
1546163.106796, -46
1547163.106796, -65
1548155.339806, -54
1549147.572816, -56
1550170.873786, -69
1551163.106796, -56
1552155.339806, -50
1553174.757282, -53
1554174.757282, -37
1555170.873786, -58
1556166.990291, -66
1557163.106796, -36
1558163.106796, -52
1559182.524272, -65
1560178.640777, -71
1561174.757282, -94
1562174.757282, -61
1563170.873786, -38
1564166.990291, -81
1565190.291262, -73
1566182.524272, -46
1567178.640777, -56
1568174.757282, -46
1569198.058252, -57
1570194.174757, -61
1571186.407767, -36
1572178.640777, -54
1573178.640777, -53
1574198.058252, -57
1575198.058252, -84
1576190.291262, -80
1577209.708738, -59
1578209.708738, -76
1579205.825243, -56
1580198.058252, -43
1581194.174757, -66
1582213.592233, -52
1583209.708738, -69
1584205.825243, -72
1585201.941748, -25
1586198.058252, -35
1587198.058252, -66
1588217.475728, -78
1589217.475728, -74
1590209.708738, -68
1591229.126214, -34
1592229.126214, -73
1593225.242718, -58
1594217.475728, -36
1595213.592233, -61
1596233.009709, -56
1597225.242718, -64
1598217.475728, -65
1599240.776699, -48
1600236.893204, -56
1601233.009709, -86
1602229.126214, -86
1603229.126214, -63
1604221.359223, -53
1605244.660194, -58
1606236.893204, -64
1607229.126214, -56
1608000.000000, -37
1609244.660194, -60
1610244.660194, -62
1611240.776699, -57
1612236.893204, -73
1613233.009709, -58
1614007.766990, -45
1615003.883495, -73
1616000.000000, -66
1617244.660194, -65
1618244.660194, -70
1619019.417476, -58
1620011.650485, -83
1621003.883495, -78
1622244.660194, -57
1623015.533981, -43
1624015.533981, -44
1625011.650485, -51
1626007.766990, -63
1627003.883495, -51
1628027.184466, -62
1629023.300971, -59
1630019.417476, -57
1631015.533981, -77
1632015.533981, -94
1633038.834951, -62
1634031.067961, -58
1635031.067961, -54
1636027.184466, -48
1637023.300971, -50
1638019.417476, -23
1639046.601942, -37
1640038.834951, -60
1641031.067961, -40
1642027.184466, -31
1643050.485437, -42
1644042.718447, -28
1645034.951456, -50
1646054.368932, -82
1647050.485437, -55
1648050.485437, -57
1649046.601942, -69
1650042.718447, -46
1651038.834951, -72
1652062.135922, -82
1653058.252427, -45
1654050.485437, -47
1655046.601942, -102
1656046.601942, -129
1657069.902913, -82
1658062.135922, -44
1659054.368932, -69
1660073.786408, -92
1661069.902913, -70
1662066.019417, -44
1663066.019417, -92
1664062.135922, -93
1665058.252427, -80
1666081.553398, -66
1667073.786408, -101
1668069.902913, -113
1669066.019417, -123
1670062.135922, -145
